类别,书名,作者,价格,出版社,商家,简介
青春爱情文学,为安格的雪样年华+是夏夏吗（赠品《至死不渝》）（花火系列买二赠一套装当当独家活动限购1000册）,小楼/米星星,29.30,暂无出版商,自营,《为安格的雪样年华》：90后氧气作家小楼，书写血液病少年的凄美生命之旅 一个关于“绝症少年”的暖爱故事国内罕见的“现代医疗小说” 魅丽文化倾力打造的年度A级重点项目 影视改编正在协商中……相信它势必如同百万级畅销图书《一公升的眼泪》、《在世界的中心呼唤爱》。引发新一轮的海啸！！！！《是夏夏吗》： 一颗哀伤的钻石，装一场殇逝的爱恋，一段懵懂的爱情，换一个青涩的童话， 是命运太残酷，还是生命太卑微？
青春爱情文学,淳香花木缓缓开+当时我就震惊了（赠品《必须爱，鉴定完毕》）（花火系列买二赠一套装当当独家活动限购1000册）,戚悦/五月微末,27.30,暂无出版商,自营,《淳香花木缓缓开》：如果从没遇见你，如果从没爱上你，如果一开始没坚信，也许我就不会是现在的自己。坐上敌人的战车，却意外遇见*美的花开。举手，投降，住进我心里！《当时我就震惊了》：美少女壮士对萌系腹黑男“一撞钟情”，让人震惊到泪奔的相遇。花火笑到飙泪，哭到喷饭的苦逼倒追恋歌盛大开场！当天涯，豆瓣，新浪……年度*给力话题“当时我就震惊了！”闹腾成一场爱情震撼犹如台风过境，所有口是心非的伪装片甲不留。
青春爱情文学,八月暮光，橙花开+蝴蝶注定飞不过沧海（赠品《月歌斑驳》）（花火系列买二赠一套装当当独家活动限购1000册）,路莫遥/叁三,27.30,暂无出版商,自营,《八月暮光，橙花开》：当爹当哥当男友的腹黑男养大小白女《蝴蝶注定飞不过沧海》花火惊现超残酷超现实**文年少昔时，她的爱是刀刃上的伤口，狠狠碾过他的心脏。今朝暮年，他为少年时的承诺，让生命在这一秒化为灰烬......蝴蝶飞不过沧海，而我终究到达不了你的彼岸......
青春爱情文学,萌物出没+母亲大人是萝莉 优惠套装（赠大鱼文化一周年庆限量版明星作者纪念册）,超级熊猫/赖尔,25.30,河北少年儿童出版社,自营,《萌物出没》 2014*红萌系杂志《萌出没》试读重点推荐！ 大鱼文化热销书系【Q点萌恋】***之作！ 他是腹黑大面瘫，她是呆萌女学霸 当急需一只全能保姆的他【选中】潜伏在家政公司的她 是因为她漂亮？还是她可爱？还是她十项全能？ 当然是因为她——便宜啊！ “主人主人，我会努力工作的。是真的！ 《母亲大人是萝莉》 认真地告诉你们，当老妈成为自己的同桌时，日子会变得很可怕！更可怕的是，老妈居然比自己还大受欢迎！尤其是！老妈！居然！长得！比自己！还要萌！
青春爱情文学,我要这盛世美颜有何用（100%签名+独家赠品）【6月6日中午12点预售】,拉棉花糖的兔子/大鱼文化,28.90,花山文艺出版社,自营,拉棉花糖的兔子一本正经安利传统文化之作 新增番外《三救遗情》《小收煞》！ 乐队主唱毒舌张约 盛世美颜讲相声齐涉江 江湖太大，知音太少，这场相逢时光不负了 当当独家赠品：定制自封袋和定制公交卡套 随书附赠：人物立牌 1；Q版杯垫 2；书签 2； 明信片（印刷作者手写签名） 1
青春爱情文学,洞房花烛，隔壁+如果谎颜是真（赠品《海豚之森夏不眠》）（花火系列买二赠一套装当当独家活动限购1000册）,叶落无心/胭脂砒霜,27.40,暂无出版商,自营,《洞房花烛，隔壁》：隔壁住着美男师兄，她引狼入室，被吃干抹净，不留骨头。 《如果谎颜是真》：活色生香富家女 她清纯与腹黑举案齐眉 捉摸不透心计男 他温柔与残酷卷土重来 服装设计师与花花公子*风花雪月的错爱迷局 层层阴谋下的深深孽爱 浓缩*华美谎言与*毒药的秘密 年度禁忌之恋 *受争议的连载榜暗黑系作品
青春爱情文学,悠悠我心，醉看桃花+让我幸福给你看（赠品《繁花盛开的森林》）（花火系列买二赠一套装当当独家活动限购1000册）,舞月踏歌/米约,30.20,暂无出版商,自营,《悠悠我心，醉看桃花》她为他来到游戏，怀着歌尽桃花的梦想，等待战神御风而来。舞月踏歌编写的这本《悠悠我心醉看桃花》是接棒《微微一笑很倾城》迄今为止*好看的网游小说。无下限温馨无上限浪漫。喜欢看言情小说的读者朋友们千万不要错过！ 《让我幸福给你看》： 她是卡布奇诺，因一场泡沫，烧一个蜃楼。 他是桃花王，用尽温柔，只等她一朵。 死守的痴心桃花PK远走天堂的初恋， 还有谁能点亮她心中的爱情？ 致每一个曾失去过*爱的你，请记得不要失去幸福！哪怕是多么挥之不去的过去，幸福依然会披荆斩棘而来！ 是青春的忏悔录？还是幸福的悼念书？
青春爱情文学,锦夜+是夏夏吗（赠品《半夏锦年》）（花火系列买二赠一套装当当独家活动限购1000册）,小狮/米星星,26.10,暂无出版商,自营,《锦夜》：湖南卫视“天天向上”钱枫、明晓溪、乐小米联袂推荐、 花火首个多媒体图书全面启动！同名平面MV、广播剧火热进行中！ 国内*值瞩目的编写画全才作家、狂揽百万粉丝的王牌杂志策划人——《花火》主编小狮长篇。 他创办的《花火》成为国内青春一线大刊 他策划的《凉生》成为行销数十万册的草根青春巨作！ 他创作的《锦夜》短短一月，一举打破魅丽历年图书预定记录！ 2010年*感动灵魂的青春文学大作——《锦夜》 在绝境萌生的黑暗梦想，被阴谋碾碎的卑微恋歌，梦幻与现实交锋的青春寓言。或许，他将改变2010年的青春阅读风向！ 神秘小狮带领魅丽编辑团队，五年来照片首次官方曝光《是夏夏吗》：一颗哀伤的钻石，装一场殇逝的爱恋，一段懵懂的爱情，换一个青涩的童话， 是命运太残酷，还是生命太卑微？
青春爱情文学,亲，前男友不包邮+我有相思不可言（赠品《衣染天光蓝》）（花火系列买二赠一套装当当独家活动限购1000册）,青衫风流/orange橘子,27.30,暂无出版商,自营,《亲，前男友不包邮》：微博控8月“热评榜单——冠军位”劲爆揭晓！ 亿万家产被迫包邮前男友，真心小三深夜微博高调私奔 婉转动人NO.1！怨念丛生NO.1！风中凌乱NO.1！ 《我有相思不可言》：故事分为两条主线，两段爱情，殊途同归。现在的读者对于虐文很有爱，相信这本书**是为他们量身打造。而且，警队精英也是我的萌点，制服控大爱！ ——图书编辑 木鸣 封面很美很清新，线条的画稿给人带来不一样的视觉刺激，是一本看一眼就能吸引人的书。 ——杂志编辑 追吉他的猫
青春爱情文学,欢宴+只取一瓢祸水饮（赠品《彩虹机》）（花火系列买二赠一套装当当独家活动限购1000册）,墨小芭/舒言,28.70,暂无出版商,自营,《欢宴》：《花火》九年秘酿首都“黑白默片”《花火》首次破例为《欢宴》制作再也不会有这样一个人，让全世界的悲伤都不过如此，让所有的爱都一夜苍老。伤害就像一枚鱼骨，让我们除了彼此，别无所依。随书附赠：籽月全新大作《原来我们酏不会相遇》绚烂试读本+“夏木2”*终谜底大揭晓。《只取一瓢祸水饮》： 花火鬼马小才女舒言的重口味戏谑之作 看的你眼冒桃心，面色桃红，心跳加速 帅气小妞变妖孽美男？不穿越，非奇幻，是他他还是他她呢？ 妖孽，你就从了我吧！
青春爱情文学,杯具女王+颜色陪伴过的花（赠品《候鸟与暖风终年相遇》）（花火系列买二赠一套装当当独家活动限购1000册）,吾无故,26.00,暂无出版商,自营,《杯具女王》：他是她咫尺天涯，年少柔情漫不过仇恨似海；他是她一世温暖，繁花落尽绕不尽一朝离伤。《花火》颠覆恋爱悲剧的青春暖伤册晋江、“飞?言情”强势连载引发井喷热潮“森林系”才女暖宝倾情描摹 时光拐过青梅竹马，绕到天荒地老！谨以此书，献给踏平杯具勇敢爱的你！《颜色陪伴过的花》：【花火】首次牵手森林系女王林易南震撼上演*撕心裂肺的爱情，将青春谱写到极致不可不看的触动灵魂暖伤手册与陈奕迅、梁静茹一起唱响绝世之爱的赞歌十年之前，一夕巨变打碎了青梅竹马的童话十年之后，我愿倾尽此生洗净将你浸没的黑暗我的情歌已为你飘过海角，而你许诺的爱情被遗忘在天涯
青春爱情文学,这孤独世界，幸好有你,孙子涵,28.60,文化发展出版社,自营,◆90后超人气歌手孙子涵首次跨界创作的温暖故事集，为你讲述关于勇气与爱的正能量励志故事。 ◆本书创作历时3年，15万真诚文字，数百张精美摄影，超一流设计，四色精美印刷，带给你视觉与文字全新的双重完美体验。 ◆作者首次吐露心声，和你分享关于年少的轻狂与孤独、被挫败后不甘消沉的勇气、美好却充满缺憾的爱情。书中故事看似夸张，却并非虚构，为作者曾真真实实发生过的事情。 ◆这是一本写给所有普通年轻人真实的励志故事。本书文笔细腻、情节动人，直抵你的内心深处，温暖你每个黑暗的夜晚。 ◆微博789607 粉丝关注，QQ音乐170万歌迷热捧，单曲平均试听过亿，总试听累计超20亿次，千万歌迷翘首以盼。
青春爱情文学,遇见你就烂漫了+两世花开香满袖（赠品《狸猫仙人与魔术师》）（花火系列买二赠一套装当当独家活动限购1000册）,蝶之灵/苏非影,28.80,暂无出版商,自营,《遇见你就烂漫了（原名：等一个晴天）》是大陆、越南两地同步上市，蝉联晋江月榜**名。清新萌爱小天后【蝶之灵】俏动来袭，爱情真任性，想来就来了！姐妹们，HOLD住，不要慌！ 《两世花开香满袖》——醉情才女【苏非影】幻世爱情之作凄艳出世，“读至*后一句，所有人皆泣不成声”的异域恋歌！从沧月《听雪楼》——《仙剑奇侠传》——《花满袖》，再现矢志不渝的苗疆爱情，虐杀千万读者！她是满山杜鹃里的刁钻精灵，心心念念隔在云端的美人公子；他是梦魇岁月里的温暖守护，肩负全族的重责只为一个她。他不过是要谋求一个她，却*终挥刀万里江山；她不过只想浮生逍遥，却*终被迫背负全族命脉。浴火重生凤引图，满山迷醉红杜鹃，乱了各自的心思，误了彼此的心意。
青春爱情文学,船到桥头自然直,漠兮/星文文化,28.80,四川文艺出版社,自营,★ 一线青春言情小说作家莫兮浓情代表作，新增独家番外，全书逐字修订。 ★ 同名电视剧由耀客传媒出品，2017年开机在即！ ★ 令万千读者笑泪并生的经典暖文，胆小青梅Vs腹黑竹马的恋爱成长纪事，有《十年一品温如言》般的暖涩青春，也有《何以笙箫默》般的痴情守望。 ★ 寄居蟹小姐 与 海螺壳先生 的治愈系爱情，万千读者感动珍藏的青春回忆，给予你无限勇气和力量。她在人间流浪，他在等待一场未知的重逢。 更多星文文化精品： 《外科风云》正午阳光影业继《琅琊榜》《欢乐颂》后，又一热播医疗职场励志剧同名小说。 《船到桥头自然直》她在人间流浪，他在等待一场未知的重逢。 《凤囚凰》 古风言情的不二经典，亿万读者追棒完美男主，一见容止误终生 《醉玲珑 十年典藏版》刘诗诗、陈伟霆领衔主演，电视剧原著小说 《三千鸦
青春爱情文学,凉生，我们可不可以不忧伤3+一醉绯红（赠品《我也曾见过白昼的光》）（花火系列买二赠一套装当当独家活动限购1000册）,乐小米/无筝公子,31.60,辽宁教育出版社,自营,"《凉生，我们可不可以不忧伤3》：魅丽2012年度重点图书——《凉生，我们可不可以不忧伤3》 花火*深虐的**系列，畅销六年，首印20,0000册 人气写手【乐小米】再续眼泪狂潮 首次独家赠送乐小米签名手绘卡！ 这是人世间所有人都渴望的爱情，纯粹、无悔、纤尘不染。 凉生——有一片姜花园，一起到老，好不好？ 姜生——我的出生，就是为了遇见他而来的吧。 程天佑——他用十七年让你爱上，那我就陪你用七十年忘记！《一醉绯红》： 有人的地方就有江湖，一个人，一辈子，一场梦。江湖上什么鱼虾蟹都有，有喜欢收藏人骨头的老和尚。有喜欢扒人衣服的观音。有比美女还让人动心的美男子。有安静如坟墓的镇。有失去手指的机关高手…… 《一醉绯红》(作者无筝公子)是向武侠泰斗古龙的致敬之作！ 谁说新世纪里再无真正江湖？"
